Season,Region,Rating,Rank,Race
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Random
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Zerg
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Terran
57,EU,2678,Gold,Protoss
57,EU,2678,Gold,Protoss
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Random
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Random
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Protoss
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Terran
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Zerg
57,EU,2677,Gold,Terran
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Random
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Random
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Terran
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Zerg
57,EU,2676,Gold,Protoss
57,EU,2676,Gold,Terran
57,EU,2674,Gold,Terran
57,EU,2674,Gold,Terran
57,EU,2674,Gold,Random
57,EU,2674,Gold,Terran
57,EU,2674,Gold,Protoss
57,EU,2674,Gold,Random
57,EU,2674,Gold,Protoss
57,EU,2674,Gold,Protoss
57,EU,2674,Gold,Zerg
57,EU,2674,Gold,Random
57,EU,2674,Gold,Zerg
57,EU,2674,Gold,Protoss
57,EU,2674,Gold,Random
57,EU,2674,Gold,Terran
57,EU,2674,Gold,Terran
57,EU,2674,Gold,Protoss
